component,baseline_iq,group_size,sampling,reported_iq,empirical_probability,exact_probability
working_memory,100,30,without_replacement,99,0.174491,0.17442900715551807
working_memory,100,30,without_replacement,100,0.191376,0.19157589570187283
working_memory,100,30,without_replacement,101,0.088908,0.08896033469103552
working_memory,100,30,without_replacement,102,0.142693,0.14334574594369448
working_memory,100,30,without_replacement,103,0.050957,0.05084365135015035
working_memory,100,30,without_replacement,104,0.0634,0.06335507457396249
working_memory,100,30,without_replacement,105,0.016952,0.01686818462128433
working_memory,100,30,without_replacement,106,0.010164,0.010301122055600076
working_memory,100,30,without_replacement,107,0.009033,0.009050579791568774
working_memory,100,30,without_replacement,108,0.001585,0.001577234830806257
working_memory,100,30,without_replacement,109,0.000772,0.0007342681331945592
working_memory,100,30,without_replacement,110,0.000303,0.0003175066749363384
working_memory,100,30,without_replacement,111,0.000175,0.0001740622783156334
working_memory,100,30,without_replacement,112,1.4e-05,1.5913460351595787e-05
working_memory,100,30,without_replacement,113,7e-06,4.925113779648988e-06
working_memory,100,30,without_replacement,114,0.0,0.0
working_memory,100,30,without_replacement,115,1e-06,1.3819653975036054e-06
working_memory,100,30,without_replacement,116,0.0,3.4856717165284626e-07
working_memory,100,30,without_replacement,117,0.0,7.812254054872842e-08
working_memory,100,30,without_replacement,118,0.0,0.0
working_memory,100,30,without_replacement,119,0.0,1.5338708466409728e-08
working_memory,100,30,without_replacement,120,0.0,2.5802026619055368e-09
working_memory,100,30,without_replacement,121,0.0,0.0
working_memory,100,30,without_replacement,122,0.0,0.0
working_memory,100,30,without_replacement,123,0.0,3.6162171558548214e-10
working_memory,100,30,without_replacement,124,0.0,0.0
working_memory,100,30,without_replacement,125,0.0,3.9924962549516325e-11
working_memory,100,30,without_replacement,126,0.0,0.0
working_memory,100,30,without_replacement,127,0.0,0.0
working_memory,100,30,without_replacement,128,0.0,0.0
working_memory,100,30,without_replacement,129,0.0,0.0
working_memory,100,30,without_replacement,130,0.0,3.3416646736649967e-12
working_memory,100,30,without_replacement,131,0.0,0.0
working_memory,100,30,without_replacement,132,0.0,0.0
working_memory,100,30,without_replacement,133,0.0,0.0
working_memory,100,30,without_replacement,134,0.0,0.0
working_memory,100,30,without_replacement,135,0.0,0.0
working_memory,100,30,without_replacement,136,0.0,0.0
working_memory,100,30,without_replacement,137,0.0,0.0
working_memory,100,30,without_replacement,138,0.0,0.0
working_memory,100,30,without_replacement,139,0.0,0.0
working_memory,100,30,without_replacement,140,0.0,0.0
working_memory,100,30,without_replacement,141,0.0,0.0
working_memory,100,30,without_replacement,142,0.0,0.0
working_memory,100,30,without_replacement,143,0.0,0.0
working_memory,100,30,without_replacement,144,0.0,0.0
working_memory,100,30,without_replacement,145,0.0,0.0
working_memory,100,30,without_replacement,146,0.0,0.0
working_memory,100,30,without_replacement,147,0.0,0.0
working_memory,100,30,without_replacement,148,0.0,0.0
working_memory,100,30,without_replacement,149,0.0,0.0
working_memory,100,30,without_replacement,150,0.0,0.0
working_memory,100,30,without_replacement,151,0.0,0.0
working_memory,100,30,without_replacement,152,0.0,0.0
working_memory,100,30,without_replacement,153,0.0,0.0
working_memory,100,30,without_replacement,154,0.0,0.0
working_memory,100,30,without_replacement,155,0.0,0.0
working_memory,100,30,without_replacement,156,0.0,0.0
working_memory,100,30,without_replacement,157,0.0,0.0
working_memory,100,30,without_replacement,158,0.0,0.0
working_memory,100,30,without_replacement,159,0.0,0.0
working_memory,100,30,without_replacement,160,0.0,0.0
working_memory,100,35,with_replacement,40,0.0,0.0
working_memory,100,35,with_replacement,41,0.0,0.0
working_memory,100,35,with_replacement,42,0.0,0.0
working_memory,100,35,with_replacement,43,0.0,0.0
working_memory,100,35,with_replacement,44,0.0,0.0
working_memory,100,35,with_replacement,45,0.0,0.0
working_memory,100,35,with_replacement,46,0.0,0.0
working_memory,100,35,with_replacement,47,0.0,0.0
working_memory,100,35,with_replacement,48,0.0,0.0
working_memory,100,35,with_replacement,49,0.0,0.0
working_memory,100,35,with_replacement,50,0.0,0.0
working_memory,100,35,with_replacement,51,0.0,0.0
working_memory,100,35,with_replacement,52,0.0,0.0
working_memory,100,35,with_replacement,53,0.0,0.0
working_memory,100,35,with_replacement,54,0.0,0.0
working_memory,100,35,with_replacement,55,0.0,0.0
working_memory,100,35,with_replacement,56,0.0,0.0
working_memory,100,35,with_replacement,57,0.0,0.0
working_memory,100,35,with_replacement,58,0.0,0.0
working_memory,100,35,with_replacement,59,0.0,0.0
working_memory,100,35,with_replacement,60,0.0,0.0
working_memory,100,35,with_replacement,61,0.0,0.0
working_memory,100,35,with_replacement,62,0.0,0.0
working_memory,100,35,with_replacement,63,0.0,0.0
working_memory,100,35,with_replacement,64,0.0,0.0
working_memory,100,35,with_replacement,65,0.0,5.3944094098220746e-14
working_memory,100,35,with_replacement,66,0.0,0.0
working_memory,100,35,with_replacement,67,0.0,0.0
working_memory,100,35,with_replacement,68,0.0,0.0
working_memory,100,35,with_replacement,69,0.0,4.572179769501086e-13
working_memory,100,35,with_replacement,70,0.0,0.0
working_memory,100,35,with_replacement,71,0.0,0.0
working_memory,100,35,with_replacement,72,0.0,2.8575857883260866e-12
working_memory,100,35,with_replacement,73,0.0,0.0
working_memory,100,35,with_replacement,74,0.0,1.6388347084178222e-11
working_memory,100,35,with_replacement,75,0.0,0.0
working_memory,100,35,with_replacement,76,0.0,7.763835623135939e-11
working_memory,100,35,with_replacement,77,0.0,3.401522051679879e-10
working_memory,100,35,with_replacement,78,0.0,0.0
working_memory,100,35,with_replacement,79,0.0,1.320026539756325e-09
working_memory,100,35,with_replacement,80,0.0,4.785961228044505e-09
working_memory,100,35,with_replacement,81,0.0,1.5877142814602156e-08
working_memory,100,35,with_replacement,82,0.0,4.96286401884565e-08
working_memory,100,35,with_replacement,83,0.0,1.4453175631171204e-07
working_memory,100,35,with_replacement,84,0.0,3.992325891326351e-07
working_memory,100,35,with_replacement,85,5e-06,3.617478528400403e-06
working_memory,100,35,with_replacement,86,9e-06,6.074331698193465e-06
working_memory,100,35,with_replacement,87,4e-05,4.318317960753749e-05
working_memory,100,35,with_replacement,88,5.6e-05,6.094420356909789e-05
working_memory,100,35,with_replacement,89,0.000369,0.00035089857973456324
working_memory,100,35,with_replacement,90,0.000397,0.0004218654214570456
working_memory,100,35,with_replacement,91,0.002011,0.0020158641228093482
working_memory,100,35,with_replacement,92,0.005363,0.00540757750560244
working_memory,100,35,with_replacement,93,0.00499,0.005095809517862408
working_memory,100,35,with_replacement,94,0.018372,0.018430462665477935
working_memory,100,35,with_replacement,95,0.035511,0.03544903529710907
working_memory,100,35,with_replacement,96,0.059985,0.060033759965692955
working_memory,100,35,with_replacement,97,0.089837,0.08968334522838205
working_memory,100,35,with_replacement,98,0.118378,0.11830067461188777
working_memory,100,35,with_replacement,99,0.067226,0.0673282654423538
working_memory,100,35,with_replacement,100,0.142166,0.1419572018348661
working_memory,100,35,with_replacement,101,0.136923,0.13706683032390832
working_memory,100,35,with_replacement,102,0.116173,0.11652197649354706
working_memory,100,35,with_replacement,103,0.087048,0.0869705119047501
working_memory,100,35,with_replacement,104,0.031876,0.031918946192780975
working_memory,100,35,with_replacement,105,0.043502,0.043556843951140935
working_memory,100,35,with_replacement,106,0.023234,0.023028392859750793
working_memory,100,35,with_replacement,107,0.00646,0.006366637544701772
working_memory,100,35,with_replacement,108,0.006675,0.006670994387738592
working_memory,100,35,with_replacement,109,0.00159,0.0015194945766605484
working_memory,100,35,with_replacement,110,0.000886,0.0008633284872096453
working_memory,100,35,with_replacement,111,0.000702,0.0007119631930599383
working_memory,100,35,with_replacement,112,0.000121,0.0001193452637187643
working_memory,100,35,with_replacement,113,5.7e-05,5.535748636367725e-05
working_memory,100,35,with_replacement,114,2e-05,2.4354506612019595e-05
working_memory,100,35,with_replacement,115,1.3e-05,9.98281883315267e-06
working_memory,100,35,with_replacement,116,4e-06,3.855528278210848e-06
working_memory,100,35,with_replacement,117,1e-06,1.3624835207480614e-06
working_memory,100,35,with_replacement,118,0.0,4.498376113401584e-07
working_memory,100,35,with_replacement,119,0.0,0.0
working_memory,100,35,with_replacement,120,0.0,1.3155055475716895e-07
working_memory,100,35,with_replacement,121,0.0,0.0
working_memory,100,35,with_replacement,122,0.0,3.557831562748268e-08
working_memory,100,35,with_replacement,123,0.0,0.0
working_memory,100,35,with_replacement,124,0.0,7.948467194567114e-09
working_memory,100,35,with_replacement,125,0.0,0.0
working_memory,100,35,with_replacement,126,0.0,1.6294509241139033e-09
working_memory,100,35,with_replacement,127,0.0,0.0
working_memory,100,35,with_replacement,128,0.0,0.0
working_memory,100,35,with_replacement,129,0.0,0.0
working_memory,100,35,with_replacement,130,0.0,0.0
working_memory,100,35,with_replacement,131,0.0,2.5270643030725e-10
working_memory,100,35,with_replacement,132,0.0,0.0
working_memory,100,35,with_replacement,133,0.0,0.0
working_memory,100,35,with_replacement,134,0.0,0.0
working_memory,100,35,with_replacement,135,0.0,0.0
working_memory,100,35,with_replacement,136,0.0,0.0
working_memory,100,35,with_replacement,137,0.0,0.0
working_memory,100,35,with_replacement,138,0.0,0.0
working_memory,100,35,with_replacement,139,0.0,0.0
working_memory,100,35,with_replacement,140,0.0,0.0
working_memory,100,35,with_replacement,141,0.0,0.0
working_memory,100,35,with_replacement,142,0.0,0.0
working_memory,100,35,with_replacement,143,0.0,0.0
working_memory,100,35,with_replacement,144,0.0,0.0
working_memory,100,35,with_replacement,145,0.0,0.0
working_memory,100,35,with_replacement,146,0.0,0.0
working_memory,100,35,with_replacement,147,0.0,0.0
working_memory,100,35,with_replacement,148,0.0,0.0
working_memory,100,35,with_replacement,149,0.0,0.0
working_memory,100,35,with_replacement,150,0.0,0.0
working_memory,100,35,with_replacement,151,0.0,0.0
working_memory,100,35,with_replacement,152,0.0,0.0
working_memory,100,35,with_replacement,153,0.0,0.0
working_memory,100,35,with_replacement,154,0.0,0.0
working_memory,100,35,with_replacement,155,0.0,0.0
working_memory,100,35,with_replacement,156,0.0,0.0
working_memory,100,35,with_replacement,157,0.0,0.0
working_memory,100,35,with_replacement,158,0.0,0.0
working_memory,100,35,with_replacement,159,0.0,0.0
working_memory,100,35,with_replacement,160,0.0,0.0
working_memory,100,35,without_replacement,40,0.0,0.0
working_memory,100,35,without_replacement,41,0.0,0.0
working_memory,100,35,without_replacement,42,0.0,0.0
working_memory,100,35,without_replacement,43,0.0,0.0
working_memory,100,35,without_replacement,44,0.0,0.0
working_memory,100,35,without_replacement,45,0.0,0.0
working_memory,100,35,without_replacement,46,0.0,0.0
working_memory,100,35,without_replacement,47,0.0,0.0
working_memory,100,35,without_replacement,48,0.0,0.0
working_memory,100,35,without_replacement,49,0.0,0.0
working_memory,100,35,without_replacement,50,0.0,0.0
working_memory,100,35,without_replacement,51,0.0,0.0
working_memory,100,35,without_replacement,52,0.0,0.0
working_memory,100,35,without_replacement,53,0.0,0.0
working_memory,100,35,without_replacement,54,0.0,0.0
working_memory,100,35,without_replacement,55,0.0,0.0
working_memory,100,35,without_replacement,56,0.0,0.0
working_memory,100,35,without_replacement,57,0.0,0.0
working_memory,100,35,without_replacement,58,0.0,0.0
working_memory,100,35,without_replacement,59,0.0,0.0
working_memory,100,35,without_replacement,60,0.0,0.0
working_memory,100,35,without_replacement,61,0.0,0.0
working_memory,100,35,without_replacement,62,0.0,0.0
working_memory,100,35,without_replacement,63,0.0,0.0
working_memory,100,35,without_replacement,64,0.0,0.0
working_memory,100,35,without_replacement,65,0.0,0.0
working_memory,100,35,without_replacement,66,0.0,0.0
working_memory,100,35,without_replacement,67,0.0,0.0
working_memory,100,35,without_replacement,68,0.0,0.0
working_memory,100,35,without_replacement,69,0.0,0.0
working_memory,100,35,without_replacement,70,0.0,0.0
working_memory,100,35,without_replacement,71,0.0,0.0
working_memory,100,35,without_replacement,72,0.0,4.722292581502197e-22
working_memory,100,35,without_replacement,73,0.0,0.0
working_memory,100,35,without_replacement,74,0.0,3.0964747070135837e-20
working_memory,100,35,without_replacement,75,0.0,0.0
working_memory,100,35,without_replacement,76,0.0,1.0123920681514781e-18
working_memory,100,35,without_replacement,77,0.0,2.2117621867121593e-17
working_memory,100,35,without_replacement,78,0.0,0.0
working_memory,100,35,without_replacement,79,0.0,3.606509290344858e-16
working_memory,100,35,without_replacement,80,0.0,4.6756960565545575e-15
working_memory,100,35,without_replacement,81,0.0,5.0073032041771616e-14
working_memory,100,35,without_replacement,82,0.0,4.551372008805229e-13
working_memory,100,35,without_replacement,83,0.0,3.579510794655163e-12
working_memory,100,35,without_replacement,84,0.0,2.4726177659890605e-11
working_memory,100,35,without_replacement,85,0.0,9.872291081706862e-10
working_memory,100,35,without_replacement,86,0.0,4.157165711421475e-09
working_memory,100,35,without_replacement,87,0.0,9.672391192535591e-08
working_memory,100,35,without_replacement,88,0.0,2.96377980838449e-07
working_memory,100,35,without_replacement,89,7e-06,4.419810068257397e-06
working_memory,100,35,without_replacement,90,1.4e-05,1.0196114822065772e-05
working_memory,100,35,without_replacement,91,0.000121,0.00010370592907115548
working_memory,100,35,without_replacement,92,0.000611,0.0006064685255435522
working_memory,100,35,without_replacement,93,0.00093,0.0009102267488277698
working_memory,100,35,without_replacement,94,0.005337,0.005352477458357826
working_memory,100,35,without_replacement,95,0.017026,0.01694442051292829
working_memory,100,35,without_replacement,96,0.042486,0.042594560115714025
working_memory,100,35,without_replacement,97,0.085574,0.08549303317834872
working_memory,100,35,without_replacement,98,0.137807,0.13754259276381817
working_memory,100,35,without_replacement,99,0.085274,0.08556835263941323
working_memory,100,35,without_replacement,100,0.186313,0.18627437341159794
working_memory,100,35,without_replacement,101,0.173615,0.17364226169278454
working_memory,100,35,without_replacement,102,0.1303,0.13002386333304902
working_memory,100,35,without_replacement,103,0.077708,0.07800522435505565
working_memory,100,35,without_replacement,104,0.022571,0.02263859176221109
working_memory,100,35,without_replacement,105,0.023787,0.023689996472967715
working_memory,100,35,without_replacement,106,0.007987,0.007984381396521353
working_memory,100,35,without_replacement,107,0.001346,0.0014262597379590355
working_memory,100,35,without_replacement,108,0.000971,0.0009829977277322985
working_memory,100,35,without_replacement,109,0.000131,0.00012624128038555736
working_memory,100,35,without_replacement,110,4.9e-05,4.8958103529289214e-05
working_memory,100,35,without_replacement,111,3.2e-05,2.35117477687546e-05
working_memory,100,35,without_replacement,112,2e-06,1.8071503054792039e-06
working_memory,100,35,without_replacement,113,1e-06,5.09889172009504e-07
working_memory,100,35,without_replacement,114,0.0,1.3132403149298689e-07
working_memory,100,35,without_replacement,115,0.0,3.0668300867262447e-08
working_memory,100,35,without_replacement,116,0.0,6.441333729841726e-09
working_memory,100,35,without_replacement,117,0.0,1.203978853465661e-09
working_memory,100,35,without_replacement,118,0.0,1.9765320194207048e-10
working_memory,100,35,without_replacement,119,0.0,0.0
working_memory,100,35,without_replacement,120,0.0,2.7971381883565835e-11
working_memory,100,35,without_replacement,121,0.0,0.0
working_memory,100,35,without_replacement,122,0.0,3.3294762310862793e-12
working_memory,100,35,without_replacement,123,0.0,0.0
working_memory,100,35,without_replacement,124,0.0,3.2014194529675767e-13
working_memory,100,35,without_replacement,125,0.0,0.0
working_memory,100,35,without_replacement,126,0.0,2.338186335566528e-14
working_memory,100,35,without_replacement,127,0.0,0.0
working_memory,100,35,without_replacement,128,0.0,0.0
working_memory,100,35,without_replacement,129,0.0,0.0
working_memory,100,35,without_replacement,130,0.0,0.0
working_memory,100,35,without_replacement,131,0.0,1.162773745254706e-15
working_memory,100,35,without_replacement,132,0.0,0.0
working_memory,100,35,without_replacement,133,0.0,0.0
working_memory,100,35,without_replacement,134,0.0,0.0
working_memory,100,35,without_replacement,135,0.0,0.0
working_memory,100,35,without_replacement,136,0.0,0.0
working_memory,100,35,without_replacement,137,0.0,0.0
working_memory,100,35,without_replacement,138,0.0,0.0
working_memory,100,35,without_replacement,139,0.0,0.0
working_memory,100,35,without_replacement,140,0.0,0.0
working_memory,100,35,without_replacement,141,0.0,0.0
working_memory,100,35,without_replacement,142,0.0,0.0
working_memory,100,35,without_replacement,143,0.0,0.0
working_memory,100,35,without_replacement,144,0.0,0.0
working_memory,100,35,without_replacement,145,0.0,0.0
working_memory,100,35,without_replacement,146,0.0,0.0
working_memory,100,35,without_replacement,147,0.0,0.0
working_memory,100,35,without_replacement,148,0.0,0.0
working_memory,100,35,without_replacement,149,0.0,0.0
working_memory,100,35,without_replacement,150,0.0,0.0
working_memory,100,35,without_replacement,151,0.0,0.0
working_memory,100,35,without_replacement,152,0.0,0.0
working_memory,100,35,without_replacement,153,0.0,0.0
working_memory,100,35,without_replacement,154,0.0,0.0
working_memory,100,35,without_replacement,155,0.0,0.0
working_memory,100,35,without_replacement,156,0.0,0.0
working_memory,100,35,without_replacement,157,0.0,0.0
working_memory,100,35,without_replacement,158,0.0,0.0
working_memory,100,35,without_replacement,159,0.0,0.0
working_memory,100,35,without_replacement,160,0.0,0.0
working_memory,100,40,with_replacement,40,0.0,0.0
working_memory,100,40,with_replacement,41,0.0,0.0
working_memory,100,40,with_replacement,42,0.0,0.0
working_memory,100,40,with_replacement,43,0.0,0.0
working_memory,100,40,with_replacement,44,0.0,0.0
working_memory,100,40,with_replacement,45,0.0,0.0
working_memory,100,40,with_replacement,46,0.0,0.0
working_memory,100,40,with_replacement,47,0.0,0.0
working_memory,100,40,with_replacement,48,0.0,0.0
working_memory,100,40,with_replacement,49,0.0,0.0
working_memory,100,40,with_replacement,50,0.0,0.0
working_memory,100,40,with_replacement,51,0.0,0.0
working_memory,100,40,with_replacement,52,0.0,0.0
working_memory,100,40,with_replacement,53,0.0,0.0
working_memory,100,40,with_replacement,54,0.0,0.0
working_memory,100,40,with_replacement,55,0.0,0.0
working_memory,100,40,with_replacement,56,0.0,0.0
working_memory,100,40,with_replacement,57,0.0,0.0
working_memory,100,40,with_replacement,58,0.0,0.0
working_memory,100,40,with_replacement,59,0.0,0.0
working_memory,100,40,with_replacement,60,0.0,0.0
working_memory,100,40,with_replacement,61,0.0,0.0
working_memory,100,40,with_replacement,62,0.0,0.0
working_memory,100,40,with_replacement,63,0.0,0.0
working_memory,100,40,with_replacement,64,0.0,5.515452213292392e-16
working_memory,100,40,with_replacement,65,0.0,0.0
working_memory,100,40,with_replacement,66,0.0,0.0
working_memory,100,40,with_replacement,67,0.0,0.0
working_memory,100,40,with_replacement,68,0.0,0.0
working_memory,100,40,with_replacement,69,0.0,5.085436886076125e-15
working_memory,100,40,with_replacement,70,0.0,0.0
working_memory,100,40,with_replacement,71,0.0,3.5206680499937355e-14
working_memory,100,40,with_replacement,72,0.0,0.0
working_memory,100,40,with_replacement,73,0.0,2.1864884193867761e-13
working_memory,100,40,with_replacement,74,0.0,0.0
working_memory,100,40,with_replacement,75,0.0,1.1374357195402206e-12
working_memory,100,40,with_replacement,76,0.0,5.414593974667115e-12
working_memory,100,40,with_replacement,77,0.0,0.0
working_memory,100,40,with_replacement,78,0.0,2.3011074079617478e-11
working_memory,100,40,with_replacement,79,0.0,9.086784031557186e-11
working_memory,100,40,with_replacement,80,0.0,3.300072317054837e-10
working_memory,100,40,with_replacement,81,0.0,1.1259808820543722e-09
working_memory,100,40,with_replacement,82,0.0,1.4450316828764396e-08
working_memory,100,40,with_replacement,83,0.0,3.1009922022543245e-08
working_memory,100,40,with_replacement,84,0.0,8.438876266946114e-08
working_memory,100,40,with_replacement,85,1e-06,7.606819246832593e-07
working_memory,100,40,with_replacement,86,1e-06,1.2861675668785374e-06
working_memory,100,40,with_replacement,87,1e-05,9.350488462052853e-06
working_memory,100,40,with_replacement,88,3.8e-05,4.1055596939456496e-05
working_memory,100,40,with_replacement,89,4.4e-05,5.3995844260009194e-05
working_memory,100,40,with_replacement,90,0.000255,0.00028989522655021693
working_memory,100,40,with_replacement,91,0.000898,0.0009042798755260568
working_memory,100,40,with_replacement,92,0.002485,0.0024883121849583025
working_memory,100,40,with_replacement,93,0.006011,0.006068119152430277
working_memory,100,40,with_replacement,94,0.013167,0.013162799991481646
working_memory,100,40,with_replacement,95,0.025454,0.02547042309135373
working_memory,100,40,with_replacement,96,0.044133,0.04406168454406265
working_memory,100,40,with_replacement,97,0.112984,0.1123624648829121
working_memory,100,40,with_replacement,98,0.106774,0.1071494607187828
working_memory,100,40,with_replacement,99,0.125552,0.12627809110959362
working_memory,100,40,with_replacement,100,0.133326,0.13337692142801275
working_memory,100,40,with_replacement,101,0.126508,0.12613257439440298
working_memory,100,40,with_replacement,102,0.106144,0.1066333566741714
working_memory,100,40,with_replacement,103,0.080572,0.08041342962595913
working_memory,100,40,with_replacement,104,0.05421,0.05393593064439799
working_memory,100,40,with_replacement,105,0.032003,0.03205799770306094
working_memory,100,40,with_replacement,106,0.0169,0.016806885461561477
working_memory,100,40,with_replacement,107,0.007809,0.007727168186438083
working_memory,100,40,with_replacement,108,0.001972,0.0019243733240537865
working_memory,100,40,with_replacement,109,0.001946,0.0018528776713272578
working_memory,100,40,with_replacement,110,0.000359,0.0003844826590663012
working_memory,100,40,with_replacement,111,0.000334,0.0003148995939699505
working_memory,100,40,with_replacement,112,6.4e-05,5.3059781543840646e-05
working_memory,100,40,with_replacement,113,3.7e-05,3.6188054734486196e-05
working_memory,100,40,with_replacement,114,5e-06,4.751334595586363e-06
working_memory,100,40,with_replacement,115,3e-06,1.9078638043136283e-06
working_memory,100,40,with_replacement,116,1e-06,7.164298747556296e-07
working_memory,100,40,with_replacement,117,0.0,2.527518336422628e-07
working_memory,100,40,with_replacement,118,0.0,8.200774644514364e-08
working_memory,100,40,with_replacement,119,0.0,0.0
working_memory,100,40,with_replacement,120,0.0,2.472394456944888e-08
working_memory,100,40,with_replacement,121,0.0,6.654456746460541e-09
working_memory,100,40,with_replacement,122,0.0,0.0
working_memory,100,40,with_replacement,123,0.0,1.638954148416717e-09
working_memory,100,40,with_replacement,124,0.0,0.0
working_memory,100,40,with_replacement,125,0.0,3.381260101206916e-10
working_memory,100,40,with_replacement,126,0.0,0.0
working_memory,100,40,with_replacement,127,0.0,6.257713099765473e-11
working_memory,100,40,with_replacement,128,0.0,0.0
working_memory,100,40,with_replacement,129,0.0,0.0
working_memory,100,40,with_replacement,130,0.0,0.0
working_memory,100,40,with_replacement,131,0.0,0.0
working_memory,100,40,with_replacement,132,0.0,8.895301839291381e-12
working_memory,100,40,with_replacement,133,0.0,0.0
working_memory,100,40,with_replacement,134,0.0,0.0
working_memory,100,40,with_replacement,135,0.0,0.0
working_memory,100,40,with_replacement,136,0.0,0.0
working_memory,100,40,with_replacement,137,0.0,0.0
working_memory,100,40,with_replacement,138,0.0,0.0
working_memory,100,40,with_replacement,139,0.0,0.0
working_memory,100,40,with_replacement,140,0.0,0.0
working_memory,100,40,with_replacement,141,0.0,0.0
working_memory,100,40,with_replacement,142,0.0,0.0
working_memory,100,40,with_replacement,143,0.0,0.0
working_memory,100,40,with_replacement,144,0.0,0.0
working_memory,100,40,with_replacement,145,0.0,0.0
working_memory,100,40,with_replacement,146,0.0,0.0
working_memory,100,40,with_replacement,147,0.0,0.0
working_memory,100,40,with_replacement,148,0.0,0.0
working_memory,100,40,with_replacement,149,0.0,0.0
working_memory,100,40,with_replacement,150,0.0,0.0
working_memory,100,40,with_replacement,151,0.0,0.0
working_memory,100,40,with_replacement,152,0.0,0.0
working_memory,100,40,with_replacement,153,0.0,0.0
working_memory,100,40,with_replacement,154,0.0,0.0
working_memory,100,40,with_replacement,155,0.0,0.0
working_memory,100,40,with_replacement,156,0.0,0.0
working_memory,100,40,with_replacement,157,0.0,0.0
working_memory,100,40,with_replacement,158,0.0,0.0
working_memory,100,40,with_replacement,159,0.0,0.0
working_memory,100,40,with_replacement,160,0.0,0.0
working_memory,100,40,without_replacement,40,0.0,0.0
working_memory,100,40,without_replacement,41,0.0,0.0
working_memory,100,40,without_replacement,42,0.0,0.0
working_memory,100,40,without_replacement,43,0.0,0.0
working_memory,100,40,without_replacement,44,0.0,0.0
working_memory,100,40,without_replacement,45,0.0,0.0
working_memory,100,40,without_replacement,46,0.0,0.0
working_memory,100,40,without_replacement,47,0.0,0.0
working_memory,100,40,without_replacement,48,0.0,0.0
working_memory,100,40,without_replacement,49,0.0,0.0
working_memory,100,40,without_replacement,50,0.0,0.0
working_memory,100,40,without_replacement,51,0.0,0.0
working_memory,100,40,without_replacement,52,0.0,0.0
working_memory,100,40,without_replacement,53,0.0,0.0
working_memory,100,40,without_replacement,54,0.0,0.0
working_memory,100,40,without_replacement,55,0.0,0.0
working_memory,100,40,without_replacement,56,0.0,0.0
working_memory,100,40,without_replacement,57,0.0,0.0
working_memory,100,40,without_replacement,58,0.0,0.0
working_memory,100,40,without_replacement,59,0.0,0.0
working_memory,100,40,without_replacement,60,0.0,0.0
working_memory,100,40,without_replacement,61,0.0,0.0
working_memory,100,40,without_replacement,62,0.0,0.0
working_memory,100,40,without_replacement,63,0.0,0.0
working_memory,100,40,without_replacement,64,0.0,0.0
working_memory,100,40,without_replacement,65,0.0,0.0
working_memory,100,40,without_replacement,66,0.0,0.0
working_memory,100,40,without_replacement,67,0.0,0.0
working_memory,100,40,without_replacement,68,0.0,0.0
working_memory,100,40,without_replacement,69,0.0,0.0
working_memory,100,40,without_replacement,70,0.0,0.0
working_memory,100,40,without_replacement,71,0.0,0.0
working_memory,100,40,without_replacement,72,0.0,0.0
working_memory,100,40,without_replacement,73,0.0,0.0
working_memory,100,40,without_replacement,74,0.0,0.0
working_memory,100,40,without_replacement,75,0.0,0.0
working_memory,100,40,without_replacement,76,0.0,0.0
working_memory,100,40,without_replacement,77,0.0,0.0
working_memory,100,40,without_replacement,78,0.0,0.0
working_memory,100,40,without_replacement,79,0.0,2.1703970932042307e-23
working_memory,100,40,without_replacement,80,0.0,3.6366209072799776e-21
working_memory,100,40,without_replacement,81,0.0,1.9458333406273662e-19
working_memory,100,40,without_replacement,82,0.0,1.1426589897169065e-16
working_memory,100,40,without_replacement,83,0.0,1.6053275348116717e-15
working_memory,100,40,without_replacement,84,0.0,1.8999700487887796e-14
working_memory,100,40,without_replacement,85,0.0,1.7594548882084874e-12
working_memory,100,40,without_replacement,86,0.0,1.149056960929914e-11
working_memory,100,40,without_replacement,87,0.0,4.997256121909816e-10
working_memory,100,40,without_replacement,88,0.0,1.2526217498110525e-08
working_memory,100,40,without_replacement,89,0.0,4.4156930896869666e-08
working_memory,100,40,without_replacement,90,0.0,7.984586309983539e-07
working_memory,100,40,without_replacement,91,5e-06,8.550714635771085e-06
working_memory,100,40,without_replacement,92,6.6e-05,6.860584899913397e-05
working_memory,100,40,without_replacement,93,0.000443,0.00042041599926566294
working_memory,100,40,without_replacement,94,0.002035,0.0019974074834949907
working_memory,100,40,without_replacement,95,0.007356,0.007444396847796518
working_memory,100,40,without_replacement,96,0.021713,0.021966642853060814
working_memory,100,40,without_replacement,97,0.09424,0.09397398276551223
working_memory,100,40,without_replacement,98,0.123744,0.12338103300760109
working_memory,100,40,without_replacement,99,0.167942,0.16814807225887982
working_memory,100,40,without_replacement,100,0.185744,0.18497539263795734
working_memory,100,40,without_replacement,101,0.164349,0.1643284098107994
working_memory,100,40,without_replacement,102,0.117261,0.11779716299364641
working_memory,100,40,without_replacement,103,0.068033,0.06799261463419158
working_memory,100,40,without_replacement,104,0.031182,0.03148999838491765
working_memory,100,40,without_replacement,105,0.011472,0.01164347613842773
working_memory,100,40,without_replacement,106,0.003484,0.0034138797827808955
working_memory,100,40,without_replacement,107,0.000761,0.0007867354937523597
working_memory,100,40,without_replacement,108,0.000104,0.00010131506653735889
working_memory,100,40,without_replacement,109,5.7e-05,5.4004523665627686e-05
working_memory,100,40,without_replacement,110,7e-06,4.8961355862484175e-06
working_memory,100,40,without_replacement,111,2e-06,1.9919914754630228e-06
